No,SAP CODE,STORE NAME,LAT,LONG,Store Address
963,E956,ERAFONE RUKO BENUA ANYAR BANJARMASIN,-3.3136384,114.6068868,"JL. PANGERAN HIDAYATULLAH NO.8A, SUNGAI JINGAH, KEC. BANJARMASIN UTARA, KOTA BANJARMASIN, KALIMANTAN SELATAN 70122"
964,E767,ERAFONE PANGERAN SAMUDRA BANJARMASIN,-3.3237709,114.5897341,"L. PANGERAN SAMUDERA NO.17, KERTAK BARU ULU, KEC. BANJARMASIN TENGAH, KOTA BANJARMASIN, KALIMANTAN SELATAN 70111"
965,E487,ERAFONE RUKO SUTOYO BANJARMASIN,-3.3243008,114.5919915,"JALAN SUTOYO S NO.1 RT.37 TELUK DALAM KECAMATAN BANJARMASIN TENGAH, KALIMANTAN SELATAN 70117"
966,E889,ERAFONE RUKO VETERAN KOTABARU,-3.2460789,116.222181,"JL. VETERAN DIRGAHAYU NO. 186 KEC. PULAU LAUT KAB. KOTABARU, KALIMANTAN SELATAN, 72116"
967,E895,ERAFONE RUKO BATULICIN KOTA BARU,-3.4223922,116.0061413,"JL. RAYA BATULICIN, KP. BARU, KEC. SIMPANG EMPAT, KABUPATEN TANAH BUMBU, KALIMANTAN SELATAN"
968,E446,ERAFONE CITIMALL BONTANG,0.1202784,117.4846072,"JL JEND SUDIRMAN ,KEL TANJUNG LAUT , KEC BONTANG SELATAN ,KOTA BONTANG KALIMANTAN TIMUR 75325 ( UNIT G-0150 ERAFONE CITI MALL BONTANG )"
969,S146,SAMSUNG SEP CITIMALL BONTANG,0.1200103,117.4846568,"JL JEND SUDIRMAN , KEL TANJUNG LAUT , KEC BONTANG SELATAN , KOTA BONTANG KALIMANTAN TIMUR 75325 ( UNIT G-0140 SAMSUNG CITI MALL BONTANG )"
970,E468,ERAFONE RUKO BONTANG,0.1277185,117.4906372,"JL JEND A YANI RT 11 KEL API-API,KEC BONTANG UTARA , KOTA BONTANG ,KALIMANTAN TIMUR 75311 RUKO ERAFONE BONTANG(SAMPING APOTIK KIMIA FARMA)"
971,E981,ERAFONE RUKO BONTANG PASAR KUTAI,0.1277185,117.4906372,"JL. IR. H. JUANDA, KEL TANJUNG LAUT INDAH, KEC. BONTANG SELATAN , KOTA BONTANG, KALIMANTAN TIMUR 75325"
972,E756,ERAFONE RUKO YOS SUDARSO TARAKAN,3.3046664,117.5843686,"JL YOS SUDARSO RT 10 NO 8C (SEBELAH BANK DANAMON),SELUMIT PANTAI, KEL. TANJUNG LAUT KEC : TARAKAN BARAT/KALIMANTAN UTARA TARAKAN 77112"
973,M069,MEGASTORE RUKO AGUS SALIM SAMARINDA,-0.4944222,117.1504589,JL. AGUS SALIM 3B KEL. SUNGAI PINANG LUAR KEC. SAMARINDA RT. 019 RW. 00  SAMARINDA KALIMANTAN TIMUR 75242
974,E317,ERAFONE RUKO MANGKURAT SAMARINDA,-0.4893532,117.1602668,"JL. LAMBUNG MANGKURAT NO.69 PELITA. KEC.SAMARINDA UTARA, KOTA SAMARINDA, KALIMANTA TIMUR. KODE POS 75242 ( RUKO ERAFONE )"
975,E328,ERAFONE RUKO CENDRAWASIH SAMARINDA,-0.4755798,117.160744,"KOMPLEK RUKO MITRA MAS 8, JL. AHMAD YANI NO.11, TEMINDUNG PERMAI, KEC. SAMARINDA UTARA, KOTA SAMARINDA, KALIMANTAN TIMUR 75117"
976,E383,ERAFONE RUKO TENGGARONG,-0.4247777,116.9888925,"JL. DANAU AJI NO 33-35 , MELAYU , KECAMATAN TENGGARONG , KABUPATEN KUTAI KARTANEGARA ,KALIMANTAN TIMUR,  75513"
977,E975,ERAFONE TIMBAU TENGGARONG,-0.4247777,116.9888925,"JL. KH AHMAD MUKSIN TIMBAU , KOTA TENGGARONG , KECAMATAN TENGGARONG , KELURAHAN TIMBAU , KODE POS 75511 PROVINSI : KALIMANTAN TIMUR"
978,E078,ERAFONE SAMARINDA BIG MAL,-0.5259563,117.1157145,"JL. UNTUNG SUROPATI NO.08, KARANG ASAM ULU, KEC. SUNGAI KUNJANG, KOTA SAMARINDA, KALIMANTAN TIMUR 75243, BIG MALL SAMARINDA LT. UG"
979,N180,XIAOMI STORE BIG MALL SAMARINDA,-0.5264225,117.1159805,"JL. UNTUNG SUROPATI NO.08, KARANG ASAM ULU, KEC. SUNGAI KUNJANG, KOTA SAMARINDA, KALIMANTAN TIMUR 75243, BIG MALL SAMARINDA LT. UG"
980,S038,SES SAMARINDA BIG MAL,-0.5250121,117.1159398,"JL. UNTUNG SUROPATI NO.08, KARANG ASAM ULU, KEC. SUNGAI KUNJANG, KOTA SAMARINDA, KALIMANTAN TIMUR 75243, BIG MALL SAMARINDA LT. UG"
981,X125,IBOX SAMARINDA CENTRAL PLAZA,-0.5040495,117.1548018,"JL. PULAU IRIAN NO 1 ( MALL SAMARINDA CENTRAL PLAZA / LT. UG ) KARANG MUMUS . KEC. SAMARINDA KOTA, KOTA SAMARINDA, KALIMANTAN TIMUR 75113"
982,E378,ERAFONE RUKO SAMARINDA SEBERANG,-0.5131516,117.1319078,"JL. BUNG TOMO NO.68E, SUNGAI KELEDANG, KEC. SAMARINDA SEBERANG,  SAMARINDA, KALIMANTAN TIMUR 75131"
983,E798,ERAFONE RUKO TJ. REDEB BERAU KALTIM,2.1541923,117.5007873,"JL. S.A. MAULANA, BUGIS, KEC. TJ. REDEB, KABUPATEN BERAU, KALIMANTAN TIMUR 77352 ( DEPAN JHONSON VARIASI)"
984,E814,ERAFONE RUKO ANTASARI SAMARINDA ULU,-0.4928559,117.1274325,"JL. P ANTASARI TELUK LERONG ULU NO. 101 KOTA SAMARINDA,KEC. SAMARINDA ULU"
985,S123,SES SAMARINDA CENTRAL PLAZA,-0.4742909,117.1774107,"JL. PULAU IRIAN NO.1 ( MALL SAMARINDA CENTRAL PLAZA / LT. UG ) KARANG MUMUS , KEC. SAMARINDA KOTA, KOTA SAMARINDA, KALIMANTAN TIMUR 75113"
986,Q223,TSEL GRAPARI 2 SAMARINDA,-0.5042231,117.1367172,"JL. S.PARMAN ( KOMPLEK MALL LEMBUSWANA BLOK A NO.16-18 ) GUNUNG KELUA , KEC. SAMARINDA ULU . KOTA SAMARINDA , KALIMANTAN TIMUR KODE POS 75118"
987,N189,XIAOMI STORE SAMARINDA CENTRAL,-0.4961896,117.1354741,"JL. PULAU IRIAN NO 1 ( MALL SAMARINDA CENTRAL PLAZA / LT. UG ) KARANG MUMUS , KEC. SAMARINDA KOTA, KOTA SAMARINDA, KALIMANTAN TIMUR 75113"
988,X145,IBOX CITIMALL BONTANG,0.1152828,117.4847949,"JL JEND SUDIRMAN , KEL TANJUNG LAUT , KEC BONTANG SELATAN , KOTA BONTANG KALIMANTAN TIMUR 75325 ( UNIT G-0140 SAMSUNG CITI MALL BONTANG )"
989,M203,ERAFONE AND MORE SUDIRMAN TARAKAN,3.3077868,117.589056,":JL. JENDRAL SUDIRMAN No 3-5 RT/RW 015 / 006 ,Kel .KARANG ANYAR, KEC. TARAKAN BARAT, KOTA TARAKAN, KALIMANTAN UTARA KODE POS 77111"
990,X115,IBOX YOS SUDARSO TARAKAN,3.3093573,117.5870132,"Jl. Yos Sudarso Selumit Pantai No.06, Karang Rejo, Kec. Tarakan Barat, Kota Tarakan, Kalimantan Utara 77112"
991,X042,IBOX PENTACITY,-1.2740392,116.8578678,"PENTACITY MALL, JL. JENDERAL SUDIRMAN, DAMAI, BALIKPAPAN KOTA, BALIKPAPAN CITY, EAST KALIMANTAN 76114"
992,X132,IBOX LIVING PLAZA BALIKAPAPAN,-1.2421875,116.8730625,"JL. JEND.SUDIRMAN, BALIKPAPAN SUPERBLOCK COMPLEX, BALIKPAPAN UG #47"
993,S050,SES PENTACITY SHOPPING AVENUE,-1.2735785,116.8588571,"MALL PENTACITY, JL. JEND.SUDIRMAN LT UG  GN. BAHAGIA, KECAMATAN BALIKPAPAN SELATAN, KOTA BALIKPAPAN, KALIMANTAN TIMUR 76114"
994,N233,XIAOMI PENTACITY BALIKPAPAN,-1.2741561,116.8570058,"JL. JENDERAL SUDIRMAN, GN. BAHAGIA, KECAMATAN BALIKPAPAN SELATAN, KOTA BALIKPAPAN, KALIMANTAN TIMUR 76114"
995,M007,MEGASTORE THE BALIKPAPAN PLAZA,-1.2777672,116.8383675,"MEGASTORE THE BALIKPAPAN PLAZA : PLAZA BALIKPAPAN L1 -29 JL JENDERAL SUDIRMAN NO 1 KLANDASAN ILIR, KOTA BALIKPAPAN, KALIMANTAN TIMUR 76113"
996,M041,MEGASTORE RUKO MT. HARYONO BALIKPAPAN,-1.2600531,116.8637237,"JALAN MT HARYONO BALIKPAPAN NO. 05B RT 41, KELURAHAN DAMAI, BALIKPAPAN SELATAN, KALIMANTAN TIMUR 76114"
997,E018,ERAFONE BALIKPAPAN SUPERBLOK,-1.2738317,116.858286,"BALIKPAPAN LANTAI GF JL. JENDRAL SUDIRMAN NO. 47, GN. BAHAGIA, KECAMATAN BALIKPAPAN SELATAN, KOTA BALIKPAPAN, KALIMANTAN TIMUR 76114"
998,E462,ERAFONE RUKO SEPINGGAN BALIKPAPAN,-1.2572427,116.9100604,"JL. MARSMA R. ISWAHYUDI NO.448, SEPINGGAN, KECAMATAN BALIKPAPAN SELATAN, KOTA BALIKPAPAN, KALIMANTAN TIMUR 76115"
999,E717,ERAFONE RUKO BATU AMPAR BALIKPAPAN,-1.2122623,116.8620675,"JL. SOEKARNO HATTA KM 5.5  BATU AMPAR KEC, BALIKPAPAN UTARA , KOTA BALIKPAPAN, KALIMANTAN TIMUR, 76126"
1000,E353,ERAFONE RUKO A YANI BALIKPAPAN,-1.2659381,116.8395874,JL. AHMAD YANI GUNUNG SARI ILIR KEC. BALIK PAPAN TENGAH KOTA BALIK PAPAN KALIMANTAN TIMUR ( SAMPING ZAINAL MART )
1001,E797,ERAFONE RUKO PETUNG PPU,-1.3548352,116.6659745,"JL. PENAJAM - KUARO (PETUNG) NO. 70 KEL. GIRI MUKTI, KEC : PENAJAM, KOTA : KABUPATEN PENAJAM PASER UTARA / KALTIM, KODEPOS : 76143"
1002,E758,ERAFONE DR. SUTOMO BALIKPAPAN,-1.2464188,116.8422523,"JL. DR. SUTOMO NO.182 RT. 008 RW. 000 KEL. KARANG REJO, KEC : BALIKPAPAN TENGAH, KOTA : BALIKPAPAN / KALTIM, KODEPOS : 76124"
1003,E824,ERAFONE JEND SUDIRMAN BALIKPAPAN,-1.2707653,116.8540251,"JL. JEND SUDIRMAN NO 57-58 RT 11 KEL DAMAI, KEC. BALIKPAPAN KOTA, KOTA. BALIKPAPAN, 76113"
1004,E980,ERAFONE GUNUNG GUNTUR BALIKPAPAN,-1.2527336,116.8447888,"JL. MAYJEN D. I. PANJAITAN NO.47 RT.33  GUNUNGSARI ULU, KEC. BALIKPAPAN TENGAH, KOTA BALIKPAPAN, KALIMANTAN TIMUR 76113"
1005,X111,IBOX SUDIRMAN BALIKPAPAN,-1.2731584,116.8549499,"JL MT HARYONO,GN BAHAGIA,KEC BALIKPAPAN SELATAN KALIMANTAN TIMUR"
1006,E276,ERAFONE RUKO SETH ADJI PALANGKARAYA,-2.2198436,113.9309387,"JL.SETH ADJI NO.06,LANGKAI,PAHANDUT KOTA PALANGKARAYA,KALIMANTAN TENGAH"
1007,E274,ERAFONE RUKO RTA MILONO PALANGKARAYA,-2.2232734,113.9198443,"RTA MILONO KM.2 NO.0 , PAHANDUT, PAHANDUT, KOTA PALANGKARAYA, KALIMANTAN TENGAH"
1008,E772,ERAFONE GOBOS MENTENG PALANGKARAYA,-2.2229127,113.9064376,"JL. G OBOS INDUK, KEL. MENTENG, KEC. JEKAN RAYA, KOTA PALANGKA RAYA, KALIMANTAN TENGAH 74874"
1009,E275,ERAFONE RUKO SAMPIT,-2.544711,112.9507447,"JL. PELITA, MENTAWA BARU HILIR, MENTAWA BARU / KETAPAN, KABUPATEN KOTAWARINGIN TIMUR, KALIMANTAN TENGAH"
1010,F027,ERAFONE RUKO ANTASARI PANGKALAN BUN (New),-2.6729615,111.6351283,JLN.PANGERAN ANTASARI.KELURAHAN BARU.RT/RW : 002/002.KECAMATAN ARUT SELATAN.KABUPATEN KOTAWARINGIN BARAT.KALIMANTAN-TENGAH.74113
1011,E467,ERAFONE RUKO SAMPIT 2,-2.544711,112.9507447,"JL. MT. HARYONO. MENTAWA BARU HULU, MENTAWA BARU/KETAPANG, KABUPATEN KOTAWARINGIN TIMUR, KALIMANTAN TENGAH 74311"
1012,E759,ERAFONE RUKO DELTA PAWAN KETAPANG,-1.8370632,109.9671079,"JL. R. SUPRAPTO, TENGAH, KEC. DELTA PAWAN, KABUPATEN KETAPANG, KALIMANTAN BARAT 78811"
1013,X031,IBOX PLASA MARINA SURABAYA,-7.315796,112.749024,"Plasa Marina 3rd Floor Blok FC. 01 – FC. 05 Jl. Margorejo Indah no. 97-99 Surabaya, Jawa Timur 60238"
1014,X092,IBOX LIPPO MALL SIDOARJO,-7.4462187,112.6983567,"Lippo Mall Sidoarjo Lt Dasar , Jati Kec, Sidoarjo, Kabupaten Sidoarjo, Sidoarjo Jawa Timur 61226"
1015,X001,IBOX WTC ( WORLD TRADE CENTER ),-7.262724,112.747964,"World Trade Center (WTC) #1st Floor Gallery no. 704 Jl. Pemuda no. 27-31 Surabaya, Jawa Timur 60271"
1016,X078,IBOX PLAZA MARINA 1 SURABAYA,-7.3158904,112.7488299,"Jalan Margorejo Indah No.97-99 , Plaza Marina Unit GF , no. B12-14 , B19-21 , Wonocolo , Sidosermo, Kec. Wonocolo , Kota SBY , Jawa Timur 60239"
1017,X081,IBOX GRAND CITY MALL,-7.2619511,112.7502179,"LG Unit 35 Grand City Mall,Ground Floor. Jl. Walikota Mustajab No. 1,Ketabang,Kec. Genteng,Kota Surabaya,Jawa Timur 60272"
1018,S079,SES ICON MALL GRESIK,-7.1665266,112.6018827,"Icon Mall Gresik Lt GF unit 20. jl. dr wahidin sudiro husodo no 788, kembangan, Kebomas, gresik"
1019,E560,ERAFONE RUKO GRESIK KOTA BARU,-7.1467351,112.6148229,"Jl Kalimantan No. 186 Yosowilangun,Kec Manyar,Kab Gresik"
1020,M057,MEGASTORE RUKO MOJOKERTO,-7.4705143,112.4320898,"Jl. Mojopahit No.193 A, Mergelo, Sentanan, Kec. Magersari, Kota Mojokerto, Jawa Timur 61312"
1021,E668,ERAFONE AIRLANGGA MOJOSARI,-7.5171383,112.5579928,"Ruko gading indah, Jln. Airlangga No. 42,Rw 1, Wonokusumo, kec. Mojosari, kab. Mojokerto, Jawa timur"
1022,M161,Megastore Gajah Mada Mojokerto,-7.4861236,112.4890856,"Jl. Gajah Mada No.135, Mergelo, Balongsari, Magersari, Mojokerto City, East Java 61314"
1023,E794,ERAFONE RUKO BABAT,-7.1093603,112.1654652,JL Raya Jombang No. 60 Kel. Banaran Kec. Babat Kab. Lamongan 62271
1024,E691,Erafone Ruko Sunan Drajat Lamongan,-7.12571,112.4149162,"JL. Sunan Drajat No75, Kel. Sidoharjo, Kec. Lamongan, Kab. Lamongan,Jawa Timur 62214"
1025,M039,MEGASTORE RUKO TUBAN,-6.9002514,112.0614302,"Jl. Basuki Rachmad No.128, Sidomulyo, Kec. Tuban, Kabupaten Tuban, Jawa Timur 62312"
1026,E323,ERAFONE RUKO TUBAN,-6.9031144,112.0666194,"Erafone Ruko Tuban, Jl. Pahlawan no 70 Tuban"
1027,E852,ERAFONE RUKO DRIYOREJO,-7.3360467,112.6384276,Jl Batu Mulia No. 36 KBD Kel Petikan Kec Driyorejo Kab Gresik Jawa Timur 61177
1028,E166,ERAFONE ICON MALL GRESIK,-7.1665987,112.6013162,"Icon Mall Gresik Lt. LG No 10 Jl. Dr.Wahidin S.H. No 788, Kembangan ,Kebomas, Kabupaten Gresik , Jawa Timur 61124 , Indonesia"
1029,M086,MEGASTORE RUKO BOJONEGORO,-7.1559351,111.8879204,"Jl. Pemuda No.2 RT.018/RW.03, Kel. Ngrowo, Bojonegoro, Jawa Timur"
1030,N174,XIAOMI STORE ICON MALL GRESIK,-7.1662009,112.6017215,"Jl. Dr. Wahidin S.H. No.788, Kembangan, Kebomas, Kabupaten Gresik, Jawa Timur 61124, Lt. LG Unit 19-20"
1031,E542,ERAFONE GRESSMALL,-7.158237,112.6163777,"Gressmall, Jl. Sumatra No.1-5, RT.07/RW.08, Gn. Malang, Randuagung, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61121"
1032,E152,ERAFONE SUNRISE MALL MOJOKERTO,-7.4706171,112.4436062,"Sunrise Mall Jln Benteng Pancasila No.9, Mergelo, Balongsari, Magersari, Kota Mojokerto, Jawa Timur 61314"
1033,N190,MI-STORE SUNRISE MOJOKERTO,-7.4807691,112.4362143,"Jl. Benteng Pancasila No 9, Mergelo,Balongsari, Kec. Magersari, Kota Mojokerto, Jawa Timuer 61314 Sunrise Mall Mojokerto Lt G Block DF05"
1034,X099,IBOX GRESIK ICON MALL,-7.1656796,112.6015441,"Icon Mall Lantai G, Unit GF-43, Jl. DR. Wahidin Sudiro Husodo No. 788, Kembangan, Dahanrejo, Kec. Kebomas, Kabupaten Gresik, Jawa Timur 61161"
1035,X129,IBOX Sunrise Mall Mojokerto,-7.4712686,112.4432601,"Sunrise Mall, unit GF-31, Jln Benteng Pancasila No.9, Mergelo, Balongsari, Magersari, Kota Mojokerto, Jawa Timur 61314"
1036,E997,Erafone Ruko Menganti Gresik,-7.2942625,112.5863002,"Jl Raya Menganti Karang Turi No 225-229,Krajan Kec Menganti Kab Gresik 61174"
1037,M184,Erafone N More Ruko Usman Sadar Gresik,-7.1559445,112.6495221,"Jl.Usman Sadar No 81, Karangpoh,kemuteran,kec gresik, kab gresik, jawa timur 61118"
1038,S175,SPS KUTISARI,-7.3335149,112.7465859,"JL. Kutisari Selatan. no 39, Kutisari Kec. Tenggilis Mejoyo, surabaya Jawa Timur Kode POS 60291"
1039,S180,SPS RUKO MERR,-7.2864696,112.7588952,"Jl. Dr. Ir. H. Soekarno No.374 - 374A, Kel. Kedung Baruk, Kec. Rungkut, Kota SBY, Jawa Timur 60298"
1040,N167,XIAOMI STORE PLASA MARINA,-7.3159034,112.7487789,"Jl. Margorejo Indah No.99, Sidosermo, Wonocolo, Kota SBY, Jawa Timur 60238, Lt.1 B15-B16"
1041,N230,MI STORE TRANS ICON SURABAYA,-7.3389067,112.728547,MI STORE TRANS ICON MALL SURABAYA LT. G UNIT 17
1042,S129,SPS PLAZA SURABAYA,-7.2723847,112.7257445,"Jl Pemuda No. 33-37 Plaza Surabaya, Embong Kaliasin, Kec, Genteng, Surabaya, Jawa Timur"
1043,S062,SES TUNJUNGAN PLAZA 6,-7.2626045,112.7392588,Tunjungan Plaza 6 Lt.3 No.7 Jl. Embong Malang No. 21-31 Surabaya 60261
1044,S152,Samsung Trans Icon Surabaya,-7.339097,112.7286677,"Jln. Ahmad Yani, No. 260 Lantai G, unit 18. Siwalankerto, Kec. Wonocolo, Kota Surabaya 60235, Jawa Timur"
1045,S100,SES EAST COAST 2 SURABAYA,-7.267966,112.8076081,"Jl. Kejawan Putih Mutiara no.17, Surabaya 60112, Jawa Timur Pakuwon City Mall lantai GF unit G-35"
1046,S113,SES GALAXY MALL 3 SURABAYA,-7.2754792,112.7814373,Galaxy Mall Surabaya Lt. 3 No. 324-325
1047,S036,SES GALAXY MALL,-7.2744631,112.7822308,"Galaxy Mall, lantai 3 no 321B, Jlnl.dharma husada indah timur, Surabaya"
1048,N264,Xiaomi Store WTC Surabaya,-7.2637693,112.7476492,"WTC Lt 1 unit 704, Jalan Pemuda No. 27 - 31, Embong Kaliasin, kecamatan Genteng, Surabaya, Jawa Timur"
1049,N217,MI STORE GAJAHMADA SIDOARJO,-7.4558578,112.7175574,"Jl Gajah Mada No 83 , Kec Sidoarjo Jawa Timur"
1050,S035,SES SUN CITY SIDOARJO,-7.4491988,112.711614,"Sun City Mall , Lt.1 blok B No 29-30, Jl. Pahlawan No.1 Sidoarjo"
1051,N209,MI STORE TUNJUNGAN PLAZA 4 SURABAYA,-7.2623673,112.7390399,"Jalan Embong Malang No 36-37, Kendungdoro Kec. Tegalsari Kota Surabaya, Jawa Timur 60261"
1052,N241,MI STORE GRAND CITY SURABAYA,-7.2619375,112.7506875,"Grand City Lt G No 32 , JL Walikota Mustajab No 1, Ketabang, kec Genteng, Kota SBY 60272"
1053,N165,XIAOMI STORE SUPERMAL PAKUWON INDAH,-7.2891356,112.6757762,"Jl. Puncak Indah Lontar No. 2, Babatan, Wiyung, kota surabaya, Jawa Timur 60216, Lt.2- 30"
1054,N176,XIAOMI STORE GALAXY MALL 3 SURABAYA,-7.2759986,112.7805541,"Lantai 3 Galaxy Mall 3, Jl. Dr. Ir. H. Soekarno, Mulyorejo, Surabaya City, East Java 60115"
1055,N296,XIAOMI STORE LIPPO PLAZA SIDOARJO,-7.4459992,112.6983388,"LIPPO PLAZA GROUND FLOOR, GF-39 - SIDOARJO, JAWA TIMUR JL.RAYA JATI NO.1, SIDOARJO, JAWA TIMUR 61226, INDONESIA"
1056,S185,SAMSUNG SPS KUPANG GUNUNG SURABAYA,-7.2797068,112.7219496,"Jl.Kupang Gunung.No 14A,Putat Jaya,Kec Sawahan,Surabaya,Jawa Timur 60255"
1057,N304,XIAOMI ROYAL PLAZA SURABAYA,-7.3092828,112.7347927,"Royal Plaza Surabaya, Lantai 2 K1-9-11 Jl. Ahmad Yani No. 16-18 Ketintang Gayungan Surabaya, Jawa Timur 60231"
1058,M046,MEGASTORE RUKO JEMBER,-8.1753843,113.7036084,"Jl. Trunojoyo No.5 Kebondalem, Kepatihan, Kec. Kaliwates, Kabupaten Jember, Jawa Timur 68137"
1059,E424,ERAFONE FRANCHISE PROBOLINGGO,-7.7626412,113.2142977,"Jalan HOS Cokroaminoto 56-3, Kebonsari Kulon, Kecamatan Kanigaran, Kota Probolinggo, Jawa Timur 67214"
1060,E539,ERAFONE RUKO AMBULU,-8.3439942,113.6068332,"JI. Raya Suyitman No.80, Krajan, Ambulu, Kec. Ambulu, Kab. Jember, Jawa Timur 68172"
1061,E806,Erafone Ruko Panglima Sudirman,-8.1280553,113.2252241,"Jl. Panglima Besar Sudirman No.188, Kel.Tompokersan, Kec.Lumajang, Kab.Lumajang, Jawa Timur 67311"
1062,E645,ERAFONE RUKO SUMBERSARI,-8.1686911,113.7109617,"Jl. Sumatera No.177, Tegal Boto Lor, Kel. Sumbersari, Kec. Sumbersari, Kab. Jember, Jawa Timur 68121"
1063,E808,ERAFONE RUKO GAJAH MADA,-8.1822127,113.6717834,"JL. HAYAM WURUK NO.05, KALIWATES KIDUL, KEL.KALIWATES, KAB.JEMBER, 68133"
1064,E835,ERAFONE RUKO RAMBIPUJI JEMBER,-8.205222,113.6102081,"JL.GAJAH MADA,CURAHANCAR,RAMBIPUJI,KEC.RAMBIPUJI,KABUPATEN JEMBER,JAWA TIMUR,68152"
1065,E346,ERAFONE RUKO BALUNG JEMBER,-8.278824,113.5379636,"Jl. Ambulu 92-90, Kebonsari, Balung Lor, Balung, Kabupaten Jember, Jawa Timur 68161"
1066,S139,SPP BALUNGAN JEMBER,-8.2216109,113.628435,"Jl. Ambulu No 84, Kebonsari, Balung Lor, Balung, Kabupaten Jember, Jawa Timur 6816"
1067,N199,XIAOMI STORE JEMBER ROXY SQUARE,-8.1846376,113.6628516,"Roxy Square Lt.GF Unit. GF01B1 Jl. Hayam Wuruk No. 50-58, Gerdu, Sempusari, Kec. Kaliwates, Kab. Jember, Jatim 68131"
1068,S122,SES JEMBER ROXY SQUARE,-8.1844898,113.6630739,"Roxy Square Jember Lt. GF02Q2 & GF02F1 Jl. Hayam Wuruk No. 50-58, Gerdu, Sempusari, Kec. Kaliwates, Kab. Jember, Jatim 68131"
1069,E241,ERAFONE JEMBER ROXY SQUARE,-8.1827913,113.6631642,"Roxy Square Lt.GF Unit. GF05RR2 Jl. Hayam Wuruk No. 50-58, Gerdu, Sempusari, Kec. Kaliwates, Kab. Jember, Jatim 68131"
1070,S059,SES LIPPO PLAZA JEMBER,-8.1736891,113.6879397,"Lippo Plaza Jember Lantai GF Lobby, Kb. Kidul, Jember Kidul, Kec. Kaliwates, Kabupaten Jember, Jawa Timur 68131"
1071,E167,ERAFONE LIPPO PLAZA JEMBER,-8.174099,113.6878435,"Lippo Mall Jember Lantai 1 Unit 9 Jl. Gajah Mada No. 106, Jember Jawa Timur"
1072,N171,XIAOMI STORE LIPPO PLAZA JEMBER,-8.1735752,113.6880396,"Jl. Gajah Mada No.106, Kb. Kidul, Kaliwates, Kabupaten Jember, Jawa Timur 68131, Lt. 1 Unit No. 12"
1073,X101,IBOX LIPPO PLAZA JEMBER,-8.1740431,113.6878633,"Jl. Gajah Mada No.106, Kb. Kidul, Jember Kidul, Kec. Kaliwates, Kabupaten Jember, Jawa Timur 68131"
1074,M133,MEGASTORE ROGOJAMPI,-8.311059,114.2981899,"Jl. Raya Rogojampi Persil 64 RT 02, RW 03, Kel.Rogojampi, Kab.Banyuwangi"
1075,E709,ERAFONE RUKO JAJAG BANYUWANGI,-8.4396011,114.1883511,"JL. PB.Sudirman No.26, jajag, Kec.Gambiran , Banyuwangi"
1076,M043,MEGASTORE RUKO AHMAD YANI BANYUWANGI,-8.2185978,114.3647402,"Jl Ahmad Yani No 18 Penganjuran, Kec. Banyuwangi, Kabupaten Banyuwangi, Jawa Timur 68416"
1077,E643,ERAFONE ROXY BANYUWANGI,-8.2181829,114.3698557,"Banyuwangi Roxy Square, Unit FF-006 Jl. Jenderal Ahmad Yani No.21 - 23, Penganjuran, Kec. Banyuwangi, Kabupaten Banyuwangi, Jawa Timur 68416"
1078,E644,ERAFONE ROXY SITUBONDO,-7.699398,114.0224173,"Situbondo Roxy Square, Unit GF001-GF002 Jl. Basuki Rahmat No.11, Mimbaan - Panji. Situbondo, Jawa Timur - 68323"
1079,M198,ERAFONE AND MORE RUKO GENTENG BANYUWANGI,-8.3635625,114.1535625,"Dusun Sawahan, Genteng Kulon, Kec. Genteng, Kabupaten Banyuwangi, Jawa Timur 68465"
1080,E606,ERAFONE RUKO PARE KEDIRI,-7.7682833,112.1967062,"Jl. A Yani Timur, Kel. Pare, Kab. Kediri ,Jawa Timur"
1081,E133,ERAFONE KEDIRI TOWN SQUARE,-7.8121815,112.0155375,"Jl. Hasanudin No. 2, Kediri Town Square Lt. GF Unit 36-37 Kota Kediri, East Java 64129"
1082,E860,ERAFONE RUKO PANGLIMA SUDIRMAN KEDIRI,-7.8215913,112.011601,"Jl. Panglima Sudirman No.20, Ringin Anom, Kec. Kota, Kota Kediri, Jawa Timur"
1083,E425,ERAFONE FRANCHISE JOMBANG,-7.5400633,112.2377344,"Jl. Kyai Haji Wahid Hasyim No 19F, Jombang ,Jawa Timur"
1084,E464,ERAFONE RUKO MOJOAGUNG,-7.5706977,112.3453495,"Jl Torok Kerot ,Pekunden, Kademangan Mojoagung Jombang, 61482"
1085,E289,Erafone Franchise Ruko Ponorogo,-7.8715244,111.4674042,"Jl. Bhayangkara, Ponorogo, Banyudono, Kec. Ponorogo, Kab. Ponorogo"
1086,E753,ERAFONE RUKO PANGLIMA SUDIRMAN PACITAN,-8.1959325,111.1105367,"Jl. Panglima Sudirman No. 134 Gemulung, Tanjungsari, Kec. Pacitan Kab. Pacitan 63518"
1087,E285,ERAFONE FRANCHISE RUKO AGUS SALIM MADIUN,-7.6331199,111.5169726,Jl. Agus Salim no. 78 Kel Kembangan Lor Kec Manguharjo Madiun
1088,E669,ERAFONE RUKO CARUBAN,-7.5465655,111.6573967,"Jl. Ahmad Yani No.31, Caruban, Krajan, Kec. Mejayan, Kabupaten Madiun, Jawa Timur 63153"
